CME;MQ3   ;202208;20211012;20220819;20220819;20220819;20220820;1CMEMNQ   ;202209
CME;MQ4   ;202111;20211012;20211126;20211126;20211126;20211127;1CMEMNQ   ;202112
CME;MQ4   ;202112;20211012;20211223;20211223;20211223;20211224;1CMEMNQ   ;202203
CME;MQ4   ;202201;20211012;20220128;20220128;20220128;20220129;1CMEMNQ   ;202203
CME;MQ4   ;202202;20211012;20220225;20220225;20220225;20220226;1CMEMNQ   ;202203
CME;MQ4   ;202203;20211012;20220325;20220325;20220325;20220326;1CMEMNQ   ;202206
CME;MQ4   ;202204;20211012;20220422;20220422;20220422;20220423;1CMEMNQ   ;202206
CME;MQ4   ;202205;20211012;20220527;20220527;20220527;20220528;1CMEMNQ   ;202206
CME;MQE   ;202111;20210426;20211130;20211130;20211130;20211201;1CMEMNQ   ;202112
CME;MQE   ;202112;20210426;20211231;20211231;20211231;20220101;1CMEMNQ   ;202203
CME;MQE   ;202201;20210426;20220131;20220131;20220131;20220201;1CMEMNQ   ;202203
CME;MQE   ;202202;20210426;20220228;20220228;20220228;20220301;1CMEMNQ   ;202203
CME;MQE   ;202203;20210426;20220331;20220331;20220331;20220401;1CMEMNQ   ;202206
CME;MQE   ;202204;20210426;20220429;20220429;20220429;20220430;1CMEMNQ   ;202206
CME;MQE   ;202205;20210426;20220531;20220531;20220531;20220601;1CMEMNQ   ;202206
CME;MQE   ;202206;20210426;20220630;20220630;20220630;20220701;1CMEMNQ   ;202209
CME;MQE   ;202207;20210426;20220729;20220729;20220729;20220730;1CMEMNQ   ;202209
CME;MQE   ;202208;20210426;20220831;20220831;20220831;20220901;1CMEMNQ   ;202209
CME;MQE   ;202209;20210426;20220930;20220930;20220930;20221001;1CMEMNQ   ;202212
CME;MQE   ;202210;20210426;20221031;20221031;20221031;20221101;1CMEMNQ   ;202212
CME;NQ    ;202112;20200813;20211217;20211217;20211217;20211218;1CMENQ    ;202112
CME;NQ    ;202203;20210628;20220318;20220318;20220318;20220319;1CMENQ    ;202203
CME;NQ    ;202206;20210628;20220617;20220617;20220617;20220618;1CMENQ    ;202206
CME;NQ    ;202209;20210628;20220916;20220916;20220916;20220917;1CMENQ    ;202209
CME;NQ    ;202212;20210628;20221216;20221216;20221216;20221217;1CMENQ    ;202212
CME;QNE   ;202111;20210225;20211130;20211130;20211130;20211201;1CMENQ    ;202112
CME;QNE   ;202112;20210225;20211231;20211231;20211231;20220101;1CMENQ    ;202203
CME;QNE   ;202201;20210225;20220131;20220131;20220131;20220201;1CMENQ    ;202203
CME;QNE   ;202202;20210225;20220228;20220228;20220228;20220301;1CMENQ    ;202203
CME;QNE   ;202203;20210225;20220331;20220331;20220331;20220401;1CMENQ    ;202206
CME;QNE   ;202204;20210225;20220429;20220429;20220429;20220430;1CMENQ    ;202206
CME;QNE   ;202205;20210225;20220531;20220531;20220531;20220601;1CMENQ    ;202206
CME;QNE   ;202206;20210225;20220630;20220630;20220630;20220701;1CMENQ    ;202209
CME;QNE   ;202207;20210225;20220729;20220729;20220729;20220730;1CMENQ    ;202209
CME;QNE   ;202208;20210225;20220831;20220831;20220831;20220901;1CMENQ    ;202209
CME;QNE   ;202209;20210225;20220930;20220930;20220930;20221001;1CMENQ    ;202212
CME;QNE   ;202210;20210225;20221031;20221031;20221031;20221101;1CMENQ    ;202212
CMX;GC    ;202112;20201119;20211123;20211123;20211123;20211124;1CMXGC    ;202112
CMX;GC    ;202201;20210628;20211228;20211228;20211228;20211229;1CMXGC    ;202202
CMX;GC    ;202202;20210628;20220126;20220126;20220126;20220127;1CMXGC    ;202202
CMX;GC    ;202203;20210628;20220223;20220223;20220223;20220224;1CMXGC    ;202204
CMX;GC    ;202204;20210628;20220328;20220328;20220328;20220329;1CMXGC    ;202204
CMX;GC    ;202205;20210628;20220426;20220426;20220426;20220427;1CMXGC    ;202206
CMX;GC    ;202206;20210628;20220525;20220525;20220525;20220526;1CMXGC    ;202206
CMX;GC    ;202207;20210628;20220627;20220627;20220627;20220628;1CMXGC    ;202208
CMX;GC    ;202208;20210628;20220726;20220726;20220726;20220727;1CMXGC    ;202208
CMX;GC    ;202209;20210628;20220825;20220825;20220825;20220826;1CMXGC    ;202210
CMX;GC    ;202210;20210628;20220927;20220927;20220927;20220928;1CMXGC    ;202210
CMX;GC    ;202211;20210628;20221026;20221026;20221026;20221027;1CMXGC    ;202212
CMX;GC    ;202212;20210628;20221122;20221122;20221122;20221123;1CMXGC    ;202212
CMX;SI    ;202112;20201119;20211123;20211123;20211123;20211124;1CMXSI    ;202112
CMX;SI    ;202201;20210708;20211228;20211228;20211228;20211229;1CMXSI    ;202203
CMX;SI    ;202202;20210708;20220126;20220126;20220126;20220127;1CMXSI    ;202203
CMX;SI    ;202203;20210708;20220223;20220223;20220223;20220224;1CMXSI    ;202203
CMX;SI    ;202204;20210708;20220328;20220328;20220328;20220329;1CMXSI    ;202205
CMX;SI    ;202205;20210708;20220426;20220426;20220426;20220427;1CMXSI    ;202205
CMX;SI    ;202206;20210708;20220525;20220525;20220525;20220526;1CMXSI    ;202207
CMX;SI    ;202207;20210708;20220627;20220627;20220627;20220628;1CMXSI    ;202207
CMX;SI    ;202208;20210708;20220726;20220726;20220726;20220727;1CMXSI    ;202209
CMX;SI    ;202209;20210708;20220825;20220825;20220825;20220826;1CMXSI    ;202209
CMX;SI    ;202210;20210708;20220927;20220927;20220927;20220928;1CMXSI    ;202212
CMX;SI    ;202211;20210708;20221026;20221026;20221026;20221027;1CMXSI    ;202212
CMX;SI    ;202212;20210708;20221122;20221122;20221122;20221123;1CMXSI    ;202212
HKF;HCEI  ;202111;20201112;20211129;20211129;20211129;20211129;1HKFHCEI  ;202111
HKF;HCEI  ;202112;20201112;20211230;20211230;20211230;20211230;1HKFHCEI  ;202112
HKF;HCEI  ;202201;20210709;20220128;20220128;20220128;20220128;1HKFHCEI  ;202201
HKF;HCEI  ;202202;20210709;20220225;20220225;20220225;20220225;1HKFHCEI  ;202202
HKF;HCEI  ;202203;20210709;20220330;20220330;20220330;20220330;1HKFHCEI  ;202203
HKF;HCEI  ;202204;20210709;20220428;20220428;20220428;20220428;1HKFHCEI  ;202204
HKF;HCEI  ;202205;20210709;20220530;20220530;20220530;20220530;1HKFHCEI  ;202205
HKF;HCEI  ;202206;20210709;20220629;20220629;20220629;20220629;1HKFHCEI  ;202206
HKF;HCEI  ;202207;20210709;20220728;20220728;20220728;20220728;1HKFHCEI  ;202207
HKF;HCEI  ;202208;20210709;20220830;20220830;20220830;20220830;1HKFHCEI  ;202208
HKF;HCEI  ;202209;20210709;20220929;20220929;20220929;20220929;1HKFHCEI  ;202209
HKF;HCEI  ;202210;20210709;20221028;20221028;20221028;20221028;1HKFHCEI  ;202210
HKF;HCEI  ;202211;20210709;20221129;20221129;20221129;20221129;1HKFHCEI  ;202211
HKF;HCEI  ;202212;20210709;20221229;20221229;20221229;20221229;1HKFHCEI  ;202212
HKF;HOW1  ;202112;20210208;20211206;20211203;20211203;20211203;1HKFHCEI  ;202112
HKF;HOW1  ;202201;20210709;20220110;20220107;20220107;20220107;1HKFHCEI  ;202201
HKF;HOW1  ;202202;20210709;20220207;20220204;20220204;20220204;1HKFHCEI  ;202202
HKF;HOW1  ;202203;20210709;20220307;20220304;20220304;20220304;1HKFHCEI  ;202203
HKF;HOW1  ;202204;20210709;20220404;20220401;20220401;20220401;1HKFHCEI  ;202204
