HKF;MCN   ;202207;20220515;20220715;20220715;20220715;20220715
HKF;MCN   ;202208;20220619;20220819;20220819;20220819;20220819
HKF;MCN   ;202209;20220716;20220916;20220916;20220916;20220916
HKF;MCN   ;202210;20220821;20221021;20221021;20221021;20221021
HKF;MCN   ;202211;20220918;20221118;20221118;20221118;20221118
HKF;MCN   ;202212;20221016;20221216;20221216;20221216;20221216
HKF;MTW   ;202111;20210929;20211201;20211129;20211129;20211129
HKF;MTW   ;202112;20211028;20220103;20211230;20211230;20211230
HKF;MWN   ;202111;20210919;20211123;20211119;20211119;20211119
HKF;MWN   ;202112;20211017;20211221;20211217;20211217;20211217
HKF;MWN   ;202201;20211121;20220121;20220121;20220121;20220121
